latitude_unlock,longitude_unlock,latitude_lock,longitude_lock,distance,station_unlock_count,station_lock_count,trip_speed,lock_unlock_time_gap_hours
1,1,146,140,699,1,124,744,0
90,87,231,161,717,82,178,745,0
75,74,121,119,718,71,63,746,0
102,98,16,16,719,92,16,747,1
84,72,159,154,720,79,21,748,0
136,131,84,83,721,121,80,749,1
202,196,210,204,722,107,167,750,0
114,109,91,90,723,102,86,751,0
105,101,123,120,688,95,92,752,0
25,25,61,61,724,25,60,753,1
106,102,232,224,725,96,179,754,0
170,165,212,206,726,140,168,755,0
60,59,157,152,727,57,100,756,0
177,171,86,85,728,143,81,757,15
1,1,143,137,729,1,122,758,1
191,184,212,206,730,95,168,759,1
220,213,183,177,731,116,151,760,0
25,25,231,161,732,25,178,761,0
227,221,50,50,733,125,49,762,0
153,148,79,78,734,97,76,763,1
126,121,8,8,735,113,8,764,1
72,71,89,88,736,68,84,765,0
103,99,31,31,737,93,30,766,0
43,43,193,187,738,42,159,767,0
139,134,21,21,739,124,21,768,0
129,124,58,57,740,13,57,769,0
10,10,206,200,741,10,86,770,1
169,164,91,90,742,139,86,771,0
86,83,193,187,743,80,159,772,1
44,44,52,8,744,43,51,773,0
220,213,183,177,731,116,151,774,0
135,130,53,52,745,120,52,775,1
228,222,213,207,746,170,165,776,0
110,106,83,82,747,57,79,777,1
66,65,19,19,748,63,19,778,0
149,144,144,138,749,74,77,779,1
46,46,34,34,750,45,33,780,0
213,207,229,222,751,166,90,781,0
22,22,228,221,752,22,177,782,1
141,136,8,8,753,126,8,783,0
229,223,15,15,754,174,15,784,0
76,75,216,210,755,72,26,785,1
57,56,53,52,756,54,52,786,0
202,196,183,177,757,107,151,787,1
201,194,108,106,758,157,30,788,1
163,158,31,31,759,12,30,789,0
85,82,8,8,102,62,8,790,0
21,21,231,161,151,21,178,791,0
83,81,107,105,760,78,98,792,1
106,102,171,165,761,96,144,793,0
34,34,140,119,762,33,64,794,0
164,159,75,74,763,135,72,795,0
64,63,140,119,764,61,64,796,0
116,111,11,11,172,104,11,797,0
211,205,228,221,577,164,177,798,0
230,224,32,32,765,175,31,799,1
112,82,160,155,766,101,135,800,0
134,129,233,225,379,119,180,801,0
110,106,41,41,767,57,40,802,0
26,26,189,183,768,26,156,803,0
84,72,8,8,24,79,8,24,1
231,225,73,1,769,28,70,804,1
158,153,168,162,770,132,141,805,0
229,223,234,226,771,174,181,806,0
100,96,49,49,772,90,48,807,0
232,11,54,53,773,176,53,808,0
61,60,121,119,12,58,63,809,1
172,167,235,227,774,22,182,810,0
106,102,105,103,775,96,97,811,0
7,7,236,228,776,7,164,812,0
112,82,64,64,777,101,63,813,0
178,172,27,27,778,49,16,814,0
133,128,99,98,779,66,92,815,0
21,21,222,216,780,21,173,816,0
52,52,180,174,781,51,84,817,1
91,88,220,214,782,83,66,818,1
233,226,96,95,783,137,89,819,0
110,106,160,155,784,57,135,820,0
34,34,123,120,785,33,92,821,0
1,1,158,153,786,1,134,822,0
188,181,0,0,787,13,0,823,0
188,181,42,42,788,13,41,824,0
150,145,199,193,789,73,116,825,0
115,110,99,98,790,103,92,826,0
92,89,63,63,791,84,62,827,0
116,111,180,174,792,104,84,828,0
229,223,156,151,793,174,133,829,0
29,29,117,115,794,29,105,830,0
234,227,134,130,795,161,114,831,0
76,75,83,82,796,72,79,832,0
235,228,237,229,797,66,131,833,0
81,80,89,88,798,20,84,834,0
95,92,238,230,799,86,158,835,0
30,30,167,161,800,30,140,836,0
37,37,210,204,801,36,167,837,0
149,144,239,231,802,74,157,838,0
210,204,228,221,803,163,177,839,0
75,74,138,133,804,71,118,840,0
5,5,134,130,805,5,114,841,1
105,101,135,131,806,95,115,842,1
152,147,134,130,807,127,114,843,1
77,76,66,66,808,73,65,844,0
47,47,240,232,809,46,181,845,0
13,13,73,1,810,13,70,846,0
29,29,175,169,811,29,145,847,1
226,220,87,86,812,173,82,848,1
236,229,122,31,813,177,108,849,1
17,17,85,84,814,17,32,850,0
198,191,157,152,815,155,100,851,0
237,66,37,37,816,43,36,852,0
56,55,212,206,817,53,168,853,0
158,153,125,121,818,132,91,854,0
84,72,156,151,266,79,133,855,0
213,207,201,195,819,166,162,856,0
238,230,240,232,24,134,181,24,1
20,20,198,192,820,20,129,857,0
66,65,23,23,821,63,23,858,0
63,62,29,29,822,60,28,859,1
133,128,75,74,823,66,72,860,0
18,18,23,23,34,18,23,861,16
112,82,216,210,824,101,26,862,0
180,173,36,36,825,144,35,863,0
153,148,222,216,826,97,173,864,0
34,34,125,121,827,33,91,865,1
15,15,36,36,828,15,35,866,0
232,11,66,66,829,176,65,867,1
239,231,162,157,830,178,22,868,0
27,27,58,57,831,27,57,869,0
163,158,147,142,503,12,125,870,0
181,174,179,173,832,145,148,871,0
226,220,217,211,24,173,162,24,4
107,103,28,28,833,97,27,872,1
237,66,21,21,834,43,21,873,0
106,102,42,42,835,96,41,874,0
170,165,95,94,836,140,87,875,1
199,192,0,0,837,106,0,876,0
237,66,108,106,838,43,30,877,1
104,100,102,100,839,94,95,878,0
132,127,213,207,840,118,165,879,0
46,46,222,216,841,45,173,880,0
91,88,108,106,842,83,30,881,0
31,31,134,130,843,31,114,882,0
208,202,98,97,844,162,91,883,0
65,64,48,48,563,62,47,884,0
16,16,94,93,845,16,88,885,0
236,229,76,75,24,177,73,24,0
87,84,136,99,846,12,116,886,0
110,106,161,156,847,57,136,887,1
18,18,168,162,848,18,141,888,0
116,111,86,85,794,104,81,889,0
157,152,185,179,849,53,147,890,0
106,102,180,174,850,96,84,891,0
15,15,174,168,851,15,137,892,0
42,42,105,103,852,41,97,893,0
201,194,17,17,853,157,17,894,0
214,208,2,2,854,167,2,895,0
77,76,197,191,855,73,2,896,0
168,163,64,64,856,138,63,897,1
16,16,2,2,857,16,2,898,0
101,97,99,98,858,91,92,899,0
81,80,241,233,859,20,153,900,0
240,232,72,72,860,171,69,901,1
136,131,77,76,758,121,74,902,0
64,63,4,4,861,61,4,903,1
26,26,11,11,862,26,11,904,0
15,15,84,83,24,15,80,24,1
146,141,25,25,863,129,25,905,0
117,112,157,152,864,105,100,906,0
160,155,88,87,865,133,83,907,0
212,206,198,192,866,165,129,908,0
16,16,176,170,867,16,147,909,1
235,228,182,176,868,66,150,910,1
0,0,138,133,869,0,118,911,0
154,149,133,129,870,131,113,912,1
215,209,34,34,871,168,33,913,0
47,47,52,8,872,46,51,914,0
134,129,57,56,873,119,56,915,0
30,30,180,174,874,30,84,916,0
208,202,232,224,875,162,179,917,0
214,208,40,40,876,167,39,918,0
239,231,239,231,877,178,157,919,0
174,169,143,137,878,56,122,920,0
144,139,242,234,879,128,120,921,0
239,231,76,75,880,178,73,922,0
4,4,143,137,881,4,122,923,0
151,146,138,133,294,89,118,924,0
121,116,71,71,882,108,68,925,0
164,159,222,216,883,135,173,926,0
84,72,222,216,884,79,173,927,0
28,28,49,49,885,28,48,928,0
100,96,111,109,886,90,101,929,0
124,119,35,35,887,111,34,930,0
17,17,214,208,888,17,169,931,0
50,50,87,86,889,49,82,932,0
99,53,163,62,24,89,137,24,4
74,73,52,8,890,70,51,933,0
62,61,243,235,891,59,176,934,1
141,136,107,105,892,126,98,935,1
181,174,156,151,893,145,133,936,0
9,9,61,61,24,9,60,24,0
151,146,231,161,894,89,178,937,0
74,73,110,108,895,70,100,938,0
104,100,0,0,134,94,0,939,0
106,102,34,34,896,96,33,940,0
34,34,27,27,897,33,16,941,0
186,179,179,173,898,149,148,942,0
173,168,193,187,899,95,159,943,0
108,104,83,82,900,98,79,944,0
66,65,59,58,901,63,18,945,0
233,226,75,74,902,137,72,946,1
57,56,53,52,756,54,52,947,0
140,135,31,31,903,125,30,948,1
137,132,123,120,273,122,92,949,0
168,163,27,27,904,138,16,950,1
178,172,229,222,905,49,90,951,0
150,145,2,2,906,73,2,952,0
59,58,38,38,907,56,37,953,0
39,39,107,105,908,38,98,954,1
123,118,17,17,629,110,17,955,0
241,233,77,76,909,179,74,956,1
59,58,142,136,910,56,121,957,0
242,234,239,231,911,180,157,958,0
161,156,145,139,912,134,123,959,0
65,64,239,231,913,62,157,960,0
18,18,34,34,914,18,33,961,0
104,100,106,104,915,94,33,962,0
173,168,81,80,916,95,78,963,0
136,131,147,142,917,121,125,964,1
118,113,56,55,918,30,55,965,1
186,179,80,79,919,149,77,966,1
15,15,171,165,920,15,144,967,0
164,159,108,106,921,135,30,968,0
93,90,37,37,535,46,36,969,0
155,150,7,7,922,5,7,970,13
47,47,97,96,923,46,90,971,4
31,31,127,123,924,31,70,972,0
82,44,175,169,210,77,145,973,1
31,31,60,60,925,31,59,974,0
0,0,11,11,926,0,11,975,1
65,64,23,23,927,62,23,976,0
191,184,172,166,928,95,145,977,1
233,226,88,141,929,137,101,978,0
201,194,80,79,930,157,77,979,0
38,38,118,116,931,37,28,980,0
140,135,84,83,932,125,80,981,0
195,188,214,208,933,152,169,982,0
126,121,144,138,934,113,77,983,0
23,23,188,182,935,23,155,984,0
89,86,41,41,936,9,40,985,0
236,229,142,136,937,177,121,986,0
243,235,182,176,24,181,150,24,0
21,21,244,236,938,21,115,987,1
21,21,49,49,939,21,48,988,0
1,1,144,138,940,1,77,989,12
233,226,156,151,24,137,133,24,0
221,214,152,147,941,167,130,990,0
102,98,245,237,942,92,183,991,0
31,31,87,86,943,31,82,992,0
241,233,38,38,944,179,37,993,0
140,135,12,12,945,125,12,994,0
160,155,80,79,946,133,77,995,1
49,49,121,119,947,48,63,996,0
6,6,84,83,948,6,80,997,0
159,154,180,174,949,78,84,998,0
152,147,169,163,950,127,142,999,0
177,171,50,50,951,143,49,1000,0
4,4,4,4,4,4,4,1001,10
241,233,76,75,952,179,73,1002,0
50,50,34,34,953,49,33,1003,0
161,156,108,106,954,134,30,1004,0
137,132,64,64,955,122,63,1005,1
82,44,118,116,956,77,28,1006,0
145,140,207,201,957,97,165,1007,0
137,132,185,179,958,122,147,1008,0
157,152,159,154,432,53,21,1009,0
157,152,209,203,959,53,38,1010,0
209,203,182,176,960,75,150,1011,0
231,225,140,119,961,28,64,1012,0
76,75,22,22,962,72,22,1013,0
3,3,157,152,963,3,100,1014,0
124,119,179,173,964,111,148,1015,0
102,98,74,73,965,92,71,1016,0
124,119,83,82,966,111,79,1017,1
203,197,25,25,967,159,25,1018,0
125,120,117,115,172,112,105,1019,0
84,72,84,83,968,79,80,1020,1
195,188,10,10,969,152,10,1021,0
53,53,8,8,970,52,8,1022,0
220,213,159,154,971,116,21,1023,0
134,129,117,115,972,119,105,1024,1
53,53,219,213,973,52,171,1025,0
208,202,153,148,974,162,131,1026,0
39,39,190,184,975,38,157,1027,0
23,23,11,11,976,23,11,1028,0
21,21,46,46,977,21,45,1029,0
51,51,103,101,978,50,41,1030,0
176,170,58,57,979,142,57,1031,3
165,160,132,128,24,136,112,24,10
69,68,131,127,980,10,111,1032,1
191,184,198,192,981,95,129,1033,0
56,55,51,51,982,53,50,1034,0
239,231,49,49,440,178,48,1035,0
14,14,86,85,983,14,81,1036,0
146,141,164,158,984,129,138,1037,1
151,146,110,108,985,89,100,1038,0
169,164,37,37,986,139,36,1039,0
179,12,64,64,987,74,63,1040,0
198,191,81,80,988,155,78,1041,0
236,229,80,79,989,177,77,1042,0
100,96,144,138,990,90,77,1043,0
193,186,113,111,991,150,103,1044,0
56,55,53,52,992,53,52,1045,0
105,101,10,10,993,95,10,1046,0
44,44,210,204,994,43,167,1047,0
75,74,182,176,995,71,150,1048,0
12,12,99,98,996,12,92,1049,0
17,17,190,184,997,17,157,1050,0
97,94,122,31,998,65,108,1051,0
48,48,62,62,999,47,61,1052,0
37,37,50,50,1000,36,49,1053,0
83,81,134,130,1001,78,114,1054,0
126,121,227,133,1002,113,123,1055,0
56,55,107,105,1003,53,98,1056,1
234,227,23,23,1004,161,23,1057,1
239,231,220,214,1005,178,66,1058,0
18,18,80,79,1006,18,77,1059,1
46,46,176,170,1007,45,147,1060,0
100,96,144,138,990,90,77,1061,0
164,159,88,87,1008,135,83,1062,0
86,83,111,109,1009,80,101,1063,1
227,221,165,159,1010,125,82,1064,0
228,222,64,64,1011,170,63,1065,0
180,173,117,115,1012,144,105,1066,0
1,1,246,238,1013,1,162,1067,1
212,206,36,36,1014,165,35,1068,0
62,61,0,0,1015,59,0,1069,1
41,41,235,227,1016,40,182,1070,0
219,212,247,239,1017,169,184,1071,10
125,120,66,66,1018,112,65,1072,0
49,49,78,77,1019,48,75,1073,1
87,84,17,17,1020,12,17,1074,0
27,27,28,28,1021,27,27,1075,0
70,69,162,157,1022,66,22,1076,0
76,75,25,25,1023,72,25,1077,0
227,221,100,78,1024,125,93,1078,0
75,74,75,74,637,71,72,1079,1
133,128,142,136,1025,66,121,1080,1
132,127,231,161,1026,118,178,1081,0
244,236,248,240,24,14,103,24,17
153,148,168,162,1027,97,141,1082,1
43,43,51,51,839,42,50,1083,0
47,47,45,45,50,46,44,1084,0
228,222,3,3,1028,170,3,1085,0
132,127,181,175,1029,118,149,1086,0
21,21,177,171,1030,21,28,1087,1
235,228,9,9,24,66,9,24,0
45,45,249,241,1031,44,185,1088,0
214,208,86,85,1032,167,81,1089,1
161,156,16,16,1033,134,16,1090,0
99,53,54,53,1034,89,53,1091,1
222,216,155,150,1035,170,132,1092,0
123,118,146,140,1036,110,124,1093,1
187,180,149,144,1037,56,127,1094,0
178,172,106,104,1038,49,33,1095,0
137,132,98,97,1039,122,91,1096,0
201,194,33,33,1040,157,32,1097,0
178,172,111,109,1041,49,101,1098,0
237,66,211,205,1042,43,162,1099,0
40,40,114,112,1043,39,17,1100,1
50,50,199,193,1044,49,116,1101,0
25,25,209,203,1045,25,38,1102,0
67,66,50,50,1046,64,49,1103,1
201,194,25,25,1047,157,25,1104,0
146,141,0,0,1048,129,0,1105,0
127,122,181,175,1049,114,149,1106,0
243,235,186,180,1050,181,153,1107,0
245,237,74,73,1051,91,71,1108,0
207,201,100,78,1052,143,93,1109,0
111,107,175,169,1053,100,145,1110,0
104,100,108,106,1054,94,30,1111,0
29,29,64,64,1055,29,63,1112,0
112,82,77,76,1056,101,74,1113,0
136,131,83,82,1057,121,79,1114,0
129,124,208,202,1058,13,166,1115,1
153,148,80,79,1059,97,77,1116,0
213,207,250,242,1060,166,116,1117,1
46,46,164,158,1061,45,138,1118,0
123,118,229,222,1062,110,90,1119,0
43,43,25,25,1063,42,25,1120,0
207,201,66,66,1064,143,65,1121,0
188,181,172,166,1065,13,145,1122,1
82,44,136,99,1066,77,116,1123,0
195,188,222,216,1067,152,173,1124,0
99,53,1,1,1068,89,1,1125,0
98,95,28,28,1069,88,27,1126,0
184,177,57,56,1070,46,56,1127,1
199,192,47,47,1071,106,46,1128,0
246,238,86,85,1072,182,81,1129,0
16,16,197,191,1073,16,2,1130,0
112,82,100,78,1074,101,93,1131,1
53,53,84,83,1075,52,80,1132,1
91,88,141,135,1076,83,120,1133,1
8,8,231,161,1077,8,178,1134,0
233,226,126,122,1078,137,70,1135,0
186,179,167,161,1079,149,140,1136,0
16,16,169,163,24,16,142,24,1
82,44,139,134,1080,77,119,1137,0
59,58,52,8,1081,56,51,1138,1
81,80,80,79,1082,20,77,1139,0
201,194,75,74,1083,157,72,1140,0
190,183,242,234,1084,37,120,1141,0
121,116,175,169,1085,108,145,1142,0
46,46,100,78,1086,45,93,1143,0
131,126,188,182,1087,117,155,1144,0
28,28,148,143,1088,28,126,1145,1
8,8,13,13,1089,8,13,1146,0
98,95,104,102,1090,88,96,1147,1
158,153,148,143,1091,132,126,1148,0
202,196,114,112,1092,107,17,1149,1
61,60,218,212,1093,58,132,1150,0
149,144,130,126,1094,74,50,1151,1
15,15,83,82,1095,15,79,1152,0
79,78,71,71,1096,75,68,1153,0
139,134,16,16,24,124,16,24,2
56,55,68,68,13,53,66,1154,0
138,133,40,40,1097,123,39,1155,1
38,38,235,227,1098,37,182,1156,0
187,180,11,11,1099,56,11,1157,0
234,227,148,143,147,161,126,1158,0
201,194,46,46,1100,157,45,1159,0
55,54,218,212,1101,36,132,1160,0
21,21,171,165,1102,21,144,1161,0
191,184,93,92,1103,95,2,1162,0
112,82,12,12,1104,101,12,1163,0
30,30,163,62,1105,30,137,1164,0
102,98,117,115,1106,92,105,1165,0
211,205,169,163,1107,164,142,1166,0
15,15,52,8,1108,15,51,1167,0
154,149,241,233,1109,131,153,1168,1
46,46,10,10,1110,45,10,1169,0
179,12,172,166,762,74,145,1170,0
21,21,117,115,488,21,105,1171,1
140,135,116,114,1111,125,21,1172,0
245,237,19,19,1112,91,19,1173,0
211,205,17,17,1113,164,17,1174,0
26,26,38,38,990,26,37,1175,0
119,114,27,27,1114,106,16,1176,4
94,91,210,204,1115,85,167,1177,0
229,223,20,20,1116,174,20,1178,0
245,237,192,186,1117,91,110,1179,0
237,66,88,87,1118,43,83,1180,0
41,41,5,5,1119,40,5,1181,0
48,48,229,222,1120,47,90,1182,0
223,217,189,183,1121,171,156,1183,1
3,3,2,2,1122,3,2,1184,1
25,25,208,202,1123,25,166,1185,0
90,87,75,74,1124,82,72,1186,0
67,66,12,12,1125,64,12,1187,1
47,47,57,56,1126,46,56,1188,0
187,180,244,236,1127,56,115,1189,0
106,102,126,122,1112,96,70,1190,1
125,120,0,0,1128,112,0,1191,0
30,30,46,46,1129,30,45,1192,0
157,152,37,37,1130,53,36,1193,0
166,161,154,149,1131,137,129,1194,0
103,99,54,53,1132,93,53,1195,0
23,23,131,127,1133,23,111,1196,1
116,111,49,49,1134,104,48,1197,4
211,205,146,140,1135,164,124,1198,0
75,74,197,191,1136,71,2,1199,0
239,231,158,153,24,178,134,24,0
59,58,33,33,1137,56,32,1200,0
4,4,36,36,1138,4,35,1201,0
247,239,239,231,1139,92,157,1202,0
130,125,71,71,1140,116,68,1203,0
125,120,80,79,1141,112,77,1204,0
123,118,62,62,1142,110,61,1205,0
232,11,144,138,1143,176,77,1206,0
24,24,30,30,1144,24,29,1207,0
78,77,63,63,1145,74,62,1208,0
128,123,247,239,1146,115,184,1209,0
152,147,129,125,1147,127,1,1210,2
84,72,87,86,1148,79,82,1211,0
166,161,83,82,1149,137,79,1212,1
248,240,71,71,1150,28,68,1213,1
7,7,177,171,1151,7,28,1214,0
6,6,125,121,1152,6,91,1215,1
91,88,86,85,113,83,81,1216,0
41,41,181,175,1153,40,149,1217,0
75,74,144,138,1154,71,77,1218,0
26,26,162,157,1155,26,22,1219,0
125,120,11,11,24,112,11,24,0
4,4,92,91,747,4,87,1220,0
35,35,16,16,1156,34,16,1221,1
237,66,77,76,1157,43,74,1222,0
249,241,129,125,24,183,1,24,1
62,215,77,76,1158,113,74,1223,0
52,52,17,17,380,51,17,1224,0
176,170,25,25,1159,142,25,1225,1
18,18,84,83,1160,18,80,1226,0
213,207,92,91,1161,166,87,1227,1
160,155,144,138,1162,133,77,1228,0
40,40,25,25,1163,39,25,1229,1
85,82,80,79,668,62,77,1230,0
203,197,77,76,483,159,74,1231,0
164,159,164,158,1164,135,138,1232,1
18,18,117,115,1165,18,105,1233,0
166,161,242,234,1166,137,120,1234,0
105,101,169,163,1167,95,142,1235,0
108,104,225,219,463,98,4,1236,0
137,132,71,71,1168,122,68,1237,1
123,118,47,47,1169,110,46,1238,0
197,190,140,119,1170,154,64,1239,0
6,6,65,65,1171,6,64,1240,1
76,75,179,173,1172,72,148,1241,0
218,210,16,16,1173,20,16,1242,0
119,114,66,66,1174,106,65,1243,0
109,105,81,80,188,99,78,1244,1
188,181,58,57,24,13,57,24,1
175,152,148,143,1175,115,126,1245,0
5,195,184,178,1176,158,152,1246,0
81,80,215,209,1177,20,170,1247,0
81,80,75,74,97,20,72,1248,1
160,155,139,134,1178,133,119,1249,0
20,20,117,115,1179,20,105,1250,1
184,177,178,172,1180,46,2,1251,0
181,174,12,12,1181,145,12,1252,0
232,11,166,160,1182,176,139,1253,1
108,104,68,68,1183,98,66,1254,0
201,194,201,195,1184,157,162,1255,0
243,235,125,121,1185,181,91,1256,1
135,130,45,45,1186,120,44,1257,1
47,47,216,210,1187,46,26,1258,1
116,111,88,141,1188,104,101,1259,0
218,210,124,71,359,20,109,1260,0
149,144,96,95,1189,74,89,1261,1
36,36,102,100,1190,35,95,1262,1
213,207,3,3,1191,166,3,1263,0
118,113,46,46,1192,30,45,1264,1
13,13,13,13,13,13,13,1265,0
114,109,23,23,1193,102,23,1266,0
66,65,213,207,1194,63,165,1267,0
124,119,124,71,1195,111,109,1268,0
136,131,134,130,1196,121,114,1269,1
182,175,38,38,1197,146,37,1270,1
78,77,148,143,1198,74,126,1271,0
153,148,158,153,1199,97,134,1272,0
37,37,127,123,1200,36,70,1273,0
24,24,107,105,1201,24,98,1274,0
12,12,57,56,1202,12,56,1275,0
223,217,139,134,1203,171,119,1276,0
173,168,120,118,1204,95,107,1277,1
84,72,77,76,101,79,74,1278,0
221,214,120,118,1205,167,107,1279,0
100,96,69,69,1206,90,64,1280,0
105,101,212,206,552,95,168,1281,0
175,152,86,85,1207,115,81,1282,0
0,0,50,50,1208,0,49,1283,0
62,215,8,8,1209,113,8,1284,0
250,242,202,196,1210,184,26,1285,1
104,100,98,97,1211,94,91,1286,0
82,44,55,54,1212,77,54,1287,0
7,7,72,72,1213,7,69,1288,0
62,61,88,141,24,59,101,24,5
73,72,102,100,1214,69,95,1289,0
32,32,78,77,1215,32,75,1290,0
196,189,143,137,24,153,122,24,10
41,41,214,208,588,40,169,1291,1
1,1,57,56,604,1,56,1292,1
36,36,47,47,1216,35,46,1293,0
106,102,146,140,1217,96,124,1294,0
104,100,91,90,1218,94,86,1295,0
90,87,79,78,1219,82,76,1296,0
250,242,49,49,1220,184,48,1297,0
5,5,75,74,268,5,72,1298,0
192,185,216,210,1221,22,26,1299,0
161,156,48,48,1222,134,47,1300,1
59,58,128,124,1223,56,110,1301,0
175,152,72,72,589,115,69,1302,0
243,235,67,67,1224,181,41,1303,0
155,150,179,173,1225,5,148,1304,0
103,99,140,119,1226,93,64,1305,1
168,163,107,105,1227,138,98,1306,0
131,126,115,113,64,117,104,1307,0
217,211,181,175,1228,81,149,1308,0
30,30,94,93,1229,30,88,1309,0
105,101,210,204,1230,95,167,1310,1
55,54,93,92,1231,36,2,1311,0
180,173,136,99,1232,144,116,1312,0
72,71,43,43,1233,68,42,1313,0
48,48,61,61,1234,47,60,1314,0
201,194,167,161,1235,157,140,1315,0
136,131,11,11,1236,121,11,1316,1
78,77,199,193,1237,74,116,1317,0
55,54,155,150,1238,36,132,1318,1
239,231,118,116,1239,178,28,1319,0
134,129,123,120,24,119,92,24,18
24,24,58,57,1240,24,57,1320,0
100,96,140,119,1241,90,64,1321,0
10,10,58,57,1242,10,57,1322,1
141,136,68,68,1243,126,66,1323,1
60,59,186,180,1244,57,153,1324,0
121,116,118,116,1245,108,28,1325,1
146,141,46,46,1246,129,45,1326,0
18,18,102,100,1247,18,95,1327,1
59,58,126,122,1248,56,70,1328,0
62,215,54,53,865,113,53,1329,0
177,171,164,158,1249,143,138,1330,0
175,152,159,154,1250,115,21,1331,0
10,10,51,51,1251,10,50,1332,0
124,119,79,78,1252,111,76,1333,0
239,231,130,126,786,178,50,1334,0
60,59,98,97,1253,57,91,1335,1
105,101,206,200,1254,95,86,1336,0
104,100,0,0,134,94,0,1337,0
137,132,164,158,1255,122,138,1338,0
182,175,80,79,1256,146,77,1339,0
164,159,54,53,1257,135,53,1340,0
16,16,0,59,373,16,58,1341,0
161,156,126,122,1258,134,70,1342,0
26,26,110,108,1259,26,100,1343,0
84,72,137,132,334,79,117,1344,0
73,72,250,242,1260,69,116,1345,0
18,18,222,216,1261,18,173,1346,0
7,7,110,108,869,7,100,1347,0
233,226,11,11,1262,137,11,1348,0
41,41,8,8,1263,40,8,1349,0
15,15,11,11,1264,15,11,1350,0
120,115,83,82,1265,107,79,1351,0
134,129,241,233,1266,119,153,1352,0
146,141,116,114,1267,129,21,1353,0
61,60,218,212,1093,58,132,1354,0
129,124,91,90,1268,13,86,1355,0
67,66,135,131,1269,64,115,1356,1
181,174,208,202,1270,145,166,1357,0
56,55,122,31,1271,53,108,1358,0
62,61,155,150,1272,59,132,1359,0
31,31,175,169,1273,31,145,1360,1
106,102,13,13,1274,96,13,1361,0
166,161,170,164,1275,137,143,1362,0
65,64,89,88,1276,62,84,1363,1
37,37,250,242,1277,36,116,1364,0
5,195,88,141,1015,158,101,1365,0
27,27,147,142,1278,27,125,1366,1
155,150,16,16,1279,5,16,1367,0
161,156,114,112,1280,134,17,1368,0
4,4,166,160,1281,4,139,1369,0
11,11,91,90,1282,11,86,1370,0
20,20,206,200,1283,20,86,1371,0
147,142,97,96,1284,130,90,1372,0
96,93,67,67,1285,87,41,1373,0
40,40,88,87,607,39,83,1374,0
123,118,191,185,1286,110,158,1375,0
48,48,154,149,1287,47,129,1376,0
225,219,33,33,24,55,32,24,4
0,0,23,23,1288,0,23,1377,0
201,194,215,209,1289,157,170,1378,0
114,109,81,80,1290,102,78,1379,0
63,62,71,71,1291,60,68,1380,0
135,130,10,10,1292,120,10,1381,0
239,231,107,105,1293,178,98,1382,0
62,215,17,17,1294,113,17,1383,0
195,188,192,186,1295,152,110,1384,0
74,73,205,199,1296,70,164,1385,0
76,75,56,55,1297,72,55,1386,1
135,130,51,51,1298,120,50,1387,0
124,119,250,242,1299,111,116,1388,0
8,8,99,98,24,8,92,24,1
162,157,110,108,1300,111,100,1389,4
26,26,55,54,1301,26,54,1390,0
39,39,139,134,1302,38,119,1391,1
106,102,75,74,1303,96,72,1392,0
74,73,114,112,1304,70,17,1393,1
175,152,71,71,1305,115,68,1394,0
43,43,7,7,1306,42,7,1395,0
76,75,87,86,1307,72,82,1396,0
155,150,53,52,1308,5,52,1397,1
163,158,0,59,1309,12,58,1398,0
90,87,117,115,1310,82,105,1399,0
162,157,112,110,1311,111,102,1400,1
7,7,208,202,1312,7,166,1401,1
2,2,71,71,1313,2,68,1402,0
159,154,62,62,1314,78,61,1403,0
117,112,7,7,1315,105,7,1404,0
140,135,93,92,1316,125,2,1405,0
43,43,215,209,1317,42,170,1406,0
84,72,94,93,1318,79,88,1407,0
181,174,75,74,1319,145,72,1408,0
83,81,45,45,1320,78,44,1409,0
247,239,213,207,1321,92,165,1410,0
20,20,34,34,1322,20,33,1411,0
117,112,53,52,1323,105,52,1412,1
65,64,169,163,1324,62,142,1413,0
134,129,144,138,1325,119,77,1414,0
6,6,128,124,1326,6,110,1415,0
0,0,211,205,1327,0,162,1416,0
116,111,11,11,172,104,11,1417,3
8,8,11,11,1328,8,11,1418,4
160,155,213,207,1329,133,165,1419,0
